gene	chrom	strand	gene_start	gene_end	gene_length	region_start	region_end	region_length	preprocess_status	n_cds	n_utr5	n_utr3	n_transcripts	n_tokens	n_unk_tokens	over_token_cap	over_vocab_limit
Solyc10G000600.ITAG5.0	10	-	5771584	5771832	249	5768635	5774779	6144	retained	1	0	0	1	16	0	0	0
Solyc10G000601.ITAG5.0	10	+	5828640	5829242	603	5825868	5832012	6144	retained	2	0	0	1	29	0	0	0
Solyc10G000602.ITAG5.0	10	+	5833815	5836386	2572	5832028	5838172	6144	retained	5	0	0	1	68	0	0	0
Solyc10G000603.ITAG5.0	10	+	5846650	5847238	589	5843871	5850015	6144	retained	4	0	0	1	55	0	0	0
Solyc10G000604.ITAG5.0	10	+	5848562	5849506	945	5845961	5852105	6144	retained	2	0	0	1	29	0	0	0
Solyc10G000605.ITAG5.0	10	-	5856120	5871256	15137	5854471	5872903	18432	retained	5	0	0	1	70	0	0	0
Solyc10G000606.ITAG5.0	10	-	5929021	5934366	5346	5928621	5934765	6144	retained	6	0	0	1	79	0	0	0
Solyc10G000607.ITAG5.0	10	-	5970508	5973538	3031	5968950	5975094	6144	retained	6	0	0	1	81	0	0	0
Solyc10G000608.ITAG5.0	10	-	5973591	5974624	1034	5971035	5977179	6144	retained	4	0	0	1	55	0	0	0
Solyc10G000609.ITAG5.0	10	-	5989225	5990811	1587	5986945	5993089	6144	retained	1	2	1	1	55	0	0	0
Solyc10G000610.ITAG5.0	10	+	6033629	6036913	3285	6032198	6038342	6144	retained	3	0	0	1	42	0	0	0
Solyc10G000611.ITAG5.0	10	+	6070930	6072011	1082	6068398	6074542	6144	retained	3	0	0	1	42	0	0	0
Solyc10G000612.ITAG5.0	10	-	6072214	6072558	345	6069313	6075457	6144	retained	1	0	0	1	16	0	0	0
Solyc10G000613.ITAG5.0	10	-	6076988	6077221	234	6074032	6080176	6144	retained	2	0	0	1	29	0	0	0
Solyc10G000614.ITAG5.0	10	+	6095457	6095893	437	6092602	6098746	6144	retained	2	1	0	1	42	0	0	0
Solyc10G000615.ITAG5.0	10	-	6106952	6120501	13550	6104510	6122942	18432	retained	7	1	1	1	126	0	0	0
Solyc10G000616.ITAG5.0	10	-	6124013	6124746	734	6121307	6127451	6144	retained	1	1	2	1	55	0	0	0
Solyc10G000617.ITAG5.0	10	+	6129675	6130916	1242	6127223	6133367	6144	retained	1	0	0	1	16	0	0	0
Solyc10G000618.ITAG5.0	10	+	6137700	6138807	1108	6135181	6141325	6144	retained	3	0	1	1	55	0	0	0
Solyc10G000619.ITAG5.0	10	+	6146349	6149302	2954	6144753	6150897	6144	retained	7	2	1	1	133	0	0	0
Solyc10G000620.ITAG5.0	10	+	6154349	6154888	540	6151546	6157690	6144	retained	3	0	0	1	42	0	0	0
Solyc10G000621.ITAG5.0	10	-	6167144	6174605	7462	6164730	6177018	12288	retained	7	1	1	1	120	0	0	0
Solyc10G000622.ITAG5.0	10	+	6177505	6178606	1102	6174983	6181127	6144	retained	4	0	0	1	55	0	0	0
Solyc10G000623.ITAG5.0	10	+	6178822	6179501	680	6176089	6182233	6144	retained	2	0	0	1	29	0	0	0
Solyc10G000624.ITAG5.0	10	+	6179563	6179838	276	6176628	6182772	6144	retained	1	0	0	1	16	0	0	0
Solyc10G000625.ITAG5.0	10	+	6183760	6185391	1632	6181503	6187647	6144	retained	4	0	0	1	55	0	0	0
Solyc10G000626.ITAG5.0	10	-	6199699	6202428	2730	6197991	6204135	6144	retained	3	1	1	1	68	0	0	0
Solyc10G000627.ITAG5.0	10	-	6239188	6248192	9005	6237545	6249833	12288	retained	2	0	0	1	31	0	0	0
Solyc10G000628.ITAG5.0	10	+	6271937	6272128	192	6268960	6275104	6144	retained	1	0	0	1	16	0	0	0
Solyc10G000629.ITAG5.0	10	+	6274773	6274964	192	6271796	6277940	6144	retained	1	0	0	1	16	0	0	0
Solyc10G000630.ITAG5.0	10	-	6306399	6307248	850	6303751	6309895	6144	retained	2	1	2	1	68	0	0	0
Solyc10G000631.ITAG5.0	10	+	6311099	6311661	563	6308307	6314451	6144	retained	2	1	1	1	55	0	0	0
Solyc10G000632.ITAG5.0	10	-	6338616	6342835	4220	6337653	6343797	6144	retained	5	0	1	1	80	0	0	0
Solyc10G000633.ITAG5.0	10	-	6398916	6405204	6289	6395915	6408203	12288	retained	7	2	1	1	133	0	0	0
Solyc10G000634.ITAG5.0	10	-	6413480	6413790	311	6410562	6416706	6144	retained	2	0	0	1	29	0	0	0
Solyc10G000635.ITAG5.0	10	-	6415533	6415867	335	6412627	6418771	6144	retained	2	0	0	1	29	0	0	0
Solyc10G000636.ITAG5.0	10	-	6535619	6537596	1978	6533535	6539679	6144	retained	3	1	1	1	68	0	0	0
Solyc10G000637.ITAG5.0	10	-	6537749	6539197	1449	6535400	6541544	6144	retained	3	0	0	1	42	0	0	0
Solyc10G000638.ITAG5.0	10	+	6559492	6560046	555	6556696	6562840	6144	retained	1	0	0	1	16	0	0	0
Solyc10G000639.ITAG5.0	10	-	6572161	6580899	8739	6570385	6582673	12288	retained	8	0	0	1	109	0	0	0
Solyc10G000640.ITAG5.0	10	+	6591078	6592353	1276	6588643	6594787	6144	retained	5	1	1	1	94	0	0	0
Solyc10G000641.ITAG5.0	10	-	6598665	6599957	1293	6596238	6602382	6144	retained	3	1	2	1	81	0	0	0
Solyc10G000642.ITAG5.0	10	+	6627685	6628494	810	6625017	6631161	6144	retained	2	0	0	1	29	0	0	0
Solyc10G000643.ITAG5.0	10	+	6643005	6646436	3432	6641648	6647792	6144	retained	5	1	1	1	94	0	0	0
Solyc10G000644.ITAG5.0	10	+	6666421	6666975	555	6663625	6669769	6144	retained	2	0	0	1	29	0	0	0
Solyc10G000645.ITAG5.0	10	+	6689623	6690166	544	6686822	6692966	6144	retained	2	0	0	1	29	0	0	0
Solyc10G000646.ITAG5.0	10	+	6698497	6699307	811	6695829	6701973	6144	retained	3	1	0	1	55	0	0	0
Solyc10G000647.ITAG5.0	10	+	6701377	6701931	555	6698581	6704725	6144	retained	1	0	0	1	16	0	0	0
Solyc10G000648.ITAG5.0	10	+	6723532	6725732	2201	6721559	6727703	6144	retained	2	1	1	1	55	0	0	0
Solyc10G000649.ITAG5.0	10	-	6767862	6771806	3945	6766761	6772905	6144	retained	4	1	0	1	68	0	0	0
Solyc10G000650.ITAG5.0	10	-	6788723	6790589	1867	6786583	6792727	6144	retained	2	0	0	1	29	0	0	0
Solyc10G000651.ITAG5.0	10	+	6822588	6832092	9505	6821195	6833483	12288	retained	7	1	1	1	124	0	0	0
Solyc10G000652.ITAG5.0	10	+	6924835	6928296	3462	6923493	6929637	6144	retained	5	0	0	1	68	0	0	0
Solyc10G000653.ITAG5.0	10	+	6935602	6937240	1639	6933348	6939492	6144	retained	4	1	1	1	81	0	0	0
Solyc10G000654.ITAG5.0	10	-	6981214	7000198	18985	6978417	7002993	24576	retained	6	0	0	1	83	0	0	0
Solyc10G000655.ITAG5.0	10	+	7001724	7001885	162	6998732	7004876	6144	retained	1	0	0	1	16	0	0	0
Solyc10G000656.ITAG5.0	10	-	7061272	7061989	718	7058558	7064702	6144	retained	2	0	0	1	29	0	0	0
Solyc10G000657.ITAG5.0	10	-	7068336	7068482	147	7065336	7071480	6144	retained	1	0	0	1	16	0	0	0
Solyc10G000658.ITAG5.0	10	-	7068517	7069241	725	7065806	7071950	6144	retained	2	0	0	1	29	0	0	0
Solyc10G000659.ITAG5.0	10	+	7069719	7070044	326	7066809	7072953	6144	retained	2	0	0	1	29	0	0	0
Solyc10G000660.ITAG5.0	10	+	7119019	7124955	5937	7118914	7125058	6144	retained	2	0	0	1	27	0	0	0
Solyc10G000661.ITAG5.0	10	+	7157542	7158237	696	7154817	7160961	6144	retained	3	0	0	1	42	0	0	0
Solyc10G000662.ITAG5.0	10	-	7246011	7248033	2023	7243949	7250093	6144	retained	3	1	1	1	68	0	0	0
Solyc10G000663.ITAG5.0	10	-	7291257	7291751	495	7288431	7294575	6144	retained	1	0	0	1	16	0	0	0
Solyc10G000664.ITAG5.0	10	+	7297830	7301461	3632	7296573	7302717	6144	retained	8	0	0	1	107	0	0	0
Solyc10G000665.ITAG5.0	10	-	7298090	7302472	4383	7297208	7303352	6144	retained	3	0	0	1	41	0	0	0
Solyc10G000666.ITAG5.0	10	+	7303022	7308340	5319	7302608	7308752	6144	retained	5	1	1	1	88	0	0	0
Solyc10G000667.ITAG5.0	10	-	7311035	7312342	1308	7308616	7314760	6144	retained	1	0	0	1	16	0	0	0
Solyc10G000668.ITAG5.0	10	-	7325814	7326224	411	7322946	7329090	6144	retained	1	0	0	1	16	0	0	0
Solyc10G000669.ITAG5.0	10	+	7339183	7339398	216	7336218	7342362	6144	retained	1	0	0	1	16	0	0	0
Solyc10G000670.ITAG5.0	10	+	7347450	7347794	345	7344549	7350693	6144	retained	2	0	0	1	29	0	0	0
Solyc10G000671.ITAG5.0	10	-	7360183	7363460	3278	7358749	7364893	6144	retained	3	1	4	1	107	0	0	0
Solyc10G000672.ITAG5.0	10	-	7367521	7367691	171	7364533	7370677	6144	retained	1	0	0	1	16	0	0	0
Solyc10G000673.ITAG5.0	10	+	7405446	7405712	267	7402506	7408650	6144	retained	1	0	0	1	16	0	0	0
Solyc10G000674.ITAG5.0	10	-	7412149	7414777	2629	7410390	7416534	6144	retained	2	1	1	1	55	0	0	0
Solyc10G000675.ITAG5.0	10	+	7414323	7414553	231	7411365	7417509	6144	retained	1	0	0	1	16	0	0	0
Solyc10G000676.ITAG5.0	10	+	7420674	7421294	621	7417911	7424055	6144	retained	1	0	0	1	16	0	0	0
Solyc10G000677.ITAG5.0	10	+	7442045	7442716	672	7439308	7445452	6144	retained	1	0	0	1	16	0	0	0
Solyc10G000678.ITAG5.0	10	+	7443953	7445530	1578	7441669	7447813	6144	retained	6	0	0	1	81	0	0	0
Solyc10G000679.ITAG5.0	10	-	7460122	7460538	417	7457257	7463401	6144	retained	1	0	0	1	16	0	0	0
Solyc10G000680.ITAG5.0	10	-	7463446	7470385	6940	7460771	7473059	12288	retained	8	1	1	1	133	0	0	0
Solyc10G000681.ITAG5.0	10	+	7504245	7505206	962	7501653	7507797	6144	retained	2	0	0	1	29	0	0	0
Solyc10G000682.ITAG5.0	10	+	7528538	7528870	333	7525631	7531775	6144	retained	2	0	0	1	29	0	0	0
Solyc10G000683.ITAG5.0	10	-	7544062	7545321	1260	7541619	7547763	6144	retained	3	0	0	1	42	0	0	0
Solyc10G000684.ITAG5.0	10	-	7565511	7614101	48591	7565229	7614381	49152	retained	3	1	0	1	59	0	0	0
Solyc10G000685.ITAG5.0	10	-	7619753	7637382	17630	7619351	7637783	18432	retained	7	0	0	1	98	0	0	0
Solyc10G000686.ITAG5.0	10	+	7717490	7717723	234	7714534	7720678	6144	retained	1	0	0	1	16	0	0	0
Solyc10G000687.ITAG5.0	10	-	7723477	7728567	5091	7722949	7729093	6144	retained	6	0	1	1	90	0	0	0
Solyc10G000688.ITAG5.0	10	+	7750176	7750448	273	7747239	7753383	6144	retained	1	0	0	1	16	0	0	0
Solyc10G000689.ITAG5.0	10	+	7753912	7754709	798	7751238	7757382	6144	retained	1	0	0	1	16	0	0	0
Solyc10G000690.ITAG5.0	10	+	7761386	7762760	1375	7759000	7765144	6144	retained	3	0	0	1	42	0	0	0
Solyc10G000691.ITAG5.0	10	-	7807152	7811992	4841	7806499	7812643	6144	retained	3	1	4	1	106	0	0	0
Solyc10G000692.ITAG5.0	10	-	7823848	7824150	303	7820926	7827070	6144	retained	1	0	0	1	16	0	0	0
Solyc10G000693.ITAG5.0	10	+	7903732	7903987	256	7900787	7906931	6144	retained	2	0	0	1	29	0	0	0
Solyc10G000694.ITAG5.0	10	-	7921455	7921784	330	7918547	7924691	6144	retained	2	0	0	1	29	0	0	0
Solyc10G000695.ITAG5.0	10	+	7980113	7986313	6201	7977068	7989356	12288	retained	2	0	0	1	29	0	0	0
Solyc10G000696.ITAG5.0	10	-	8094419	8094658	240	8091466	8097610	6144	retained	1	0	0	1	16	0	0	0
Solyc10G000697.ITAG5.0	10	+	8130215	8134443	4229	8129256	8135400	6144	retained	4	0	0	1	54	0	0	0
Solyc10G000698.ITAG5.0	10	-	8141173	8144420	3248	8139724	8145868	6144	retained	4	0	0	1	55	0	0	0
Solyc10G000699.ITAG5.0	10	+	8151770	8152891	1122	8149258	8155402	6144	retained	4	0	0	1	55	0	0	0
Solyc10G000700.ITAG5.0	10	+	8191056	8194003	2948	8189457	8195601	6144	retained	3	1	1	1	68	0	0	0
Solyc10G000701.ITAG5.0	10	-	8236977	8240213	3237	8235522	8241666	6144	retained	5	0	0	1	68	0	0	0
Solyc10G000702.ITAG5.0	10	+	8282823	8286978	4156	8281828	8287972	6144	retained	3	0	0	1	41	0	0	0
Solyc10G000703.ITAG5.0	10	+	8327826	8330295	2470	8325988	8332132	6144	retained	2	1	1	1	55	0	0	0
Solyc10G000704.ITAG5.0	10	-	8460045	8461959	1915	8457929	8464073	6144	retained	4	1	1	1	81	0	0	0
Solyc10G000705.ITAG5.0	10	-	8499098	8504614	5517	8498783	8504927	6144	retained	5	2	0	1	91	0	0	0
Solyc10G000706.ITAG5.0	10	+	8510685	8534524	23840	8510316	8534892	24576	retained	1	1	2	1	51	0	0	0
Solyc10G000707.ITAG5.0	10	+	8567605	8576566	8962	8565941	8578229	12288	retained	1	2	0	1	46	0	0	0
Solyc10G000708.ITAG5.0	10	-	8634162	8636747	2586	8632382	8638526	6144	retained	1	0	0	1	16	0	0	0
Solyc10G000709.ITAG5.0	10	+	8653321	8654747	1427	8650961	8657105	6144	retained	3	0	0	1	42	0	0	0
Solyc10G000710.ITAG5.0	10	+	8654892	8656235	1344	8652491	8658635	6144	retained	4	0	0	1	55	0	0	0
Solyc10G000711.ITAG5.0	10	+	8692219	8692640	422	8689357	8695501	6144	retained	2	0	0	1	29	0	0	0
Solyc10G000712.ITAG5.0	10	+	8694614	8695054	441	8691761	8697905	6144	retained	2	1	1	1	55	0	0	0
Solyc10G000713.ITAG5.0	10	-	8721391	8747321	25931	8718995	8749715	30720	retained	42	21	10	4	1126	0	0	0
Solyc10G000714.ITAG5.0	10	-	8763803	8764677	875	8761167	8767311	6144	retained	2	0	0	1	29	0	0	0
Solyc10G000715.ITAG5.0	10	-	8768300	8768524	225	8765339	8771483	6144	retained	1	0	0	1	16	0	0	0
Solyc10G000716.ITAG5.0	10	+	8773941	8775456	1516	8771626	8777770	6144	retained	2	0	0	1	29	0	0	0
Solyc10G000717.ITAG5.0	10	+	8777523	8780873	3351	8776125	8782269	6144	retained	8	0	0	1	107	0	0	0
Solyc10G000718.ITAG5.0	10	+	8791382	8797499	6118	8791368	8797512	6144	retained	3	1	2	1	74	0	0	0
Solyc10G000719.ITAG5.0	10	+	8803697	8813119	9423	8802263	8814551	12288	retained	9	1	1	1	152	0	0	0
Solyc10G000720.ITAG5.0	10	-	8816568	8816756	189	8813589	8819733	6144	retained	1	0	0	1	16	0	0	0
Solyc10G000721.ITAG5.0	10	+	8867214	8868080	867	8864574	8870718	6144	retained	4	0	0	1	55	0	0	0
Solyc10G000722.ITAG5.0	10	+	8868113	8869021	909	8865494	8871638	6144	retained	6	0	0	1	81	0	0	0
Solyc10G000723.ITAG5.0	10	+	8869061	8869333	273	8866124	8872268	6144	retained	1	0	0	1	16	0	0	0
Solyc10G000724.ITAG5.0	10	-	8961483	8969963	8481	8959578	8971866	12288	retained	5	1	1	1	95	0	0	0
Solyc10G000725.ITAG5.0	10	-	9054441	9055475	1035	9051885	9058029	6144	retained	2	0	0	1	29	0	0	0
Solyc10G000726.ITAG5.0	10	+	9120677	9120973	297	9117752	9123896	6144	retained	2	0	0	1	29	0	0	0
Solyc10G000727.ITAG5.0	10	+	9171760	9171909	150	9168762	9174906	6144	retained	1	0	0	1	16	0	0	0
Solyc10G000728.ITAG5.0	10	-	9194745	9195201	457	9191900	9198044	6144	retained	3	0	0	1	42	0	0	0
Solyc10G000729.ITAG5.0	10	-	9212842	9219080	6239	9209816	9222104	12288	retained	2	0	0	1	29	0	0	0
Solyc10G000730.ITAG5.0	10	+	9248918	9250037	1120	9246405	9252549	6144	retained	1	2	1	1	55	0	0	0
Solyc10G000731.ITAG5.0	10	-	9249200	9251901	2702	9247478	9253622	6144	retained	6	0	0	1	81	0	0	0
Solyc10G000732.ITAG5.0	10	-	9337395	9339430	2036	9335340	9341484	6144	retained	7	0	0	1	94	0	0	0
Solyc10G000733.ITAG5.0	10	+	9401719	9402506	788	9399040	9405184	6144	retained	2	0	0	1	29	0	0	0
Solyc10G000734.ITAG5.0	10	-	9486619	9488154	1536	9484314	9490458	6144	retained	2	0	1	1	42	0	0	0
Solyc10G000735.ITAG5.0	10	+	9602375	9602787	413	9599508	9605652	6144	retained	2	0	0	1	29	0	0	0
Solyc10G000736.ITAG5.0	10	-	9639972	9640977	1006	9637402	9643546	6144	retained	5	0	0	1	68	0	0	0
Solyc10G000737.ITAG5.0	10	+	9714947	9715625	679	9712213	9718357	6144	retained	3	0	0	1	42	0	0	0
Solyc10G000738.ITAG5.0	10	-	9737963	9739821	1859	9735819	9741963	6144	retained	5	0	0	1	68	0	0	0
Solyc10G000739.ITAG5.0	10	-	9787222	9787501	280	9784289	9790433	6144	retained	2	0	0	1	29	0	0	0
Solyc10G000740.ITAG5.0	10	-	9787531	9787998	468	9784692	9790836	6144	retained	3	1	0	1	55	0	0	0
Solyc10G000741.ITAG5.0	10	-	9842739	9845316	2578	9840955	9847099	6144	retained	5	0	0	1	68	0	0	0
Solyc10G000742.ITAG5.0	10	+	9881739	9881912	174	9878753	9884897	6144	retained	1	0	0	1	16	0	0	0
Solyc10G000743.ITAG5.0	10	-	10136908	10140760	3853	10135761	10141905	6144	retained	2	1	1	1	55	0	0	0
Solyc10G000744.ITAG5.0	10	-	10226397	10227549	1153	10223900	10230044	6144	retained	3	0	0	1	42	0	0	0
Solyc10G000745.ITAG5.0	10	-	10231411	10232777	1367	10229021	10235165	6144	retained	4	0	0	1	55	0	0	0
Solyc10G000746.ITAG5.0	10	-	10233167	10234203	1037	10230612	10236756	6144	retained	2	0	0	1	29	0	0	0
Solyc10G000747.ITAG5.0	10	+	10238188	10238421	234	10235232	10241376	6144	retained	1	0	0	1	16	0	0	0
Solyc10G000748.ITAG5.0	10	-	10693769	10693918	150	10690771	10696915	6144	retained	1	0	0	1	16	0	0	0
Solyc10G000749.ITAG5.0	10	-	10780343	10780627	285	10777412	10783556	6144	retained	1	0	0	1	16	0	0	0
Solyc10G000750.ITAG5.0	10	-	10795890	10803428	7539	10793514	10805802	12288	retained	8	1	2	1	146	0	0	0
Solyc10G000751.ITAG5.0	10	-	10826366	10826740	375	10823480	10829624	6144	retained	1	0	0	1	16	0	0	0
Solyc10G000752.ITAG5.0	10	+	10835516	10835854	339	10832612	10838756	6144	retained	2	0	0	1	29	0	0	0
Solyc10G000753.ITAG5.0	10	+	10835880	10841137	5258	10835436	10841580	6144	retained	6	0	0	1	75	0	0	0
Solyc10G000754.ITAG5.0	10	-	10837333	10843836	6504	10834440	10846728	12288	retained	6	1	0	2	95	0	0	0
Solyc10G000755.ITAG5.0	10	+	10841458	10841677	220	10838495	10844639	6144	retained	2	0	0	1	29	0	0	0
Solyc10G000756.ITAG5.0	10	-	10844145	10856809	12665	10841260	10859692	18432	retained	8	0	1	1	128	0	0	0
Solyc10G000757.ITAG5.0	10	+	10846674	10846984	311	10843756	10849900	6144	retained	2	0	0	1	29	0	0	0
Solyc10G000758.ITAG5.0	10	+	10847169	10847895	727	10844459	10850603	6144	retained	3	0	0	1	42	0	0	0
Solyc10G000759.ITAG5.0	10	+	10883202	10883534	333	10880295	10886439	6144	retained	1	0	0	1	16	0	0	0
Solyc10G000760.ITAG5.0	10	+	10893181	10896520	3340	10891778	10897922	6144	retained	5	0	0	1	68	0	0	0
Solyc10G000761.ITAG5.0	10	-	10913543	10915389	1847	10911393	10917537	6144	retained	4	1	1	1	81	0	0	0
Solyc10G000762.ITAG5.0	10	-	10925462	10929285	3824	10924301	10930445	6144	retained	3	0	0	1	42	0	0	0
Solyc10G000763.ITAG5.0	10	-	10990087	10991171	1085	10987556	10993700	6144	retained	2	1	0	1	42	0	0	0
Solyc10G000764.ITAG5.0	10	-	10992970	10993908	939	10990366	10996510	6144	retained	2	0	0	1	29	0	0	0
Solyc10G000765.ITAG5.0	10	-	10993920	10994379	460	10991077	10997221	6144	retained	2	0	0	1	29	0	0	0
Solyc10G000766.ITAG5.0	10	-	10994640	10994974	335	10991734	10997878	6144	retained	2	0	0	1	29	0	0	0
Solyc10G000767.ITAG5.0	10	+	10995199	10996090	892	10992572	10998716	6144	retained	3	0	0	1	42	0	0	0
Solyc10G000768.ITAG5.0	10	-	11044435	11045500	1066	11041895	11048039	6144	retained	4	0	0	1	55	0	0	0
Solyc10G000769.ITAG5.0	10	-	11146579	11148900	2322	11144667	11150811	6144	retained	3	0	0	1	42	0	0	0
Solyc10G000770.ITAG5.0	10	-	11150700	11151082	383	11147818	11153962	6144	retained	2	1	1	1	55	0	0	0
Solyc10G000771.ITAG5.0	10	+	11206136	11206713	578	11203352	11209496	6144	retained	2	0	0	1	29	0	0	0
Solyc10G000772.ITAG5.0	10	+	11206783	11207672	890	11204155	11210299	6144	retained	2	0	0	1	29	0	0	0
Solyc10G000773.ITAG5.0	10	+	11207730	11209644	1915	11205614	11211758	6144	retained	4	0	0	1	55	0	0	0
Solyc10G000774.ITAG5.0	10	-	11248595	11248839	245	11245644	11251788	6144	retained	2	0	0	1	29	0	0	0
Solyc10G000775.ITAG5.0	10	-	11255816	11258170	2355	11253920	11260064	6144	retained	2	1	0	1	42	0	0	0
Solyc10G000776.ITAG5.0	10	+	11285416	11287254	1839	11283262	11289406	6144	retained	5	0	0	1	68	0	0	0
Solyc10G000777.ITAG5.0	10	+	11307521	11314397	6877	11304814	11317102	12288	retained	11	1	1	1	172	0	0	0
Solyc10G000778.ITAG5.0	10	-	11385403	11387367	1965	11383312	11389456	6144	retained	5	0	2	1	94	0	0	0
Solyc10G000779.ITAG5.0	10	+	11416239	11419318	3080	11414706	11420850	6144	retained	2	0	0	1	29	0	0	0
Solyc10G000780.ITAG5.0	10	+	11427695	11428036	342	11424793	11430937	6144	retained	2	0	0	1	29	0	0	0
Solyc10G000781.ITAG5.0	10	+	11504638	11505107	470	11501800	11507944	6144	retained	3	0	0	1	42	0	0	0
Solyc10G000782.ITAG5.0	10	+	11513184	11514885	1702	11510962	11517106	6144	retained	8	0	0	1	107	0	0	0
Solyc10G000783.ITAG5.0	10	+	11514904	11515388	485	11512073	11518217	6144	retained	3	0	0	1	42	0	0	0
Solyc10G000784.ITAG5.0	10	-	11529645	11530337	693	11526918	11533062	6144	retained	3	1	1	1	68	0	0	0
Solyc10G000785.ITAG5.0	10	-	11564617	11565138	522	11561805	11567949	6144	retained	2	0	1	1	42	0	0	0
Solyc10G000786.ITAG5.0	10	-	11747899	11823428	75530	11745727	11825599	79872	region_over_maxlen	35	0	0	5	625	0	0	0
Solyc10G000787.ITAG5.0	10	+	11755885	11756980	1096	11753360	11759504	6144	retained	5	0	0	1	68	0	0	0
Solyc10G000788.ITAG5.0	10	-	11927151	11927645	495	11924325	11930469	6144	retained	1	0	0	1	16	0	0	0
Solyc10G000789.ITAG5.0	10	+	12080592	12081068	477	12077757	12083901	6144	retained	2	1	1	1	55	0	0	0
Solyc10G000790.ITAG5.0	10	+	12145523	12150580	5058	12144979	12151123	6144	retained	1	3	1	1	66	0	0	0
Solyc10G000791.ITAG5.0	10	+	12173736	12175955	2220	12171773	12177917	6144	retained	1	0	2	1	42	0	0	0
Solyc10G000792.ITAG5.0	10	+	12260164	12260499	336	12257259	12263403	6144	retained	2	0	0	1	29	0	0	0
Solyc10G000793.ITAG5.0	10	+	12266731	12270799	4069	12265692	12271836	6144	retained	10	0	0	1	133	0	0	0
Solyc10G000794.ITAG5.0	10	-	12280678	12281022	345	12277777	12283921	6144	retained	2	0	0	1	29	0	0	0
Solyc10G000795.ITAG5.0	10	+	12297108	12300381	3274	12295672	12301816	6144	retained	2	0	1	1	42	0	0	0
Solyc10G000796.ITAG5.0	10	+	12317769	12318444	676	12315034	12321178	6144	retained	2	0	0	1	29	0	0	0
Solyc10G000797.ITAG5.0	10	+	12322264	12322464	201	12319291	12325435	6144	retained	1	0	0	1	16	0	0	0
Solyc10G000798.ITAG5.0	10	+	12341103	12341575	473	12338266	12344410	6144	retained	2	0	0	1	29	0	0	0
Solyc10G000799.ITAG5.0	10	+	12348221	12348704	484	12345390	12351534	6144	retained	2	0	0	1	29	0	0	0
Solyc10G000800.ITAG5.0	10	-	12489338	12489729	392	12486461	12492605	6144	retained	3	0	0	1	42	0	0	0
Solyc10G000801.ITAG5.0	10	-	12490276	12491333	1058	12487732	12493876	6144	retained	3	0	0	1	42	0	0	0
Solyc10G000802.ITAG5.0	10	-	12500416	12500891	476	12497581	12503725	6144	retained	3	0	0	1	42	0	0	0
Solyc10G000803.ITAG5.0	10	+	12573733	12574233	501	12570910	12577054	6144	retained	2	0	0	1	29	0	0	0
Solyc10G000804.ITAG5.0	10	+	12574314	12574622	309	12571395	12577539	6144	retained	1	0	0	1	16	0	0	0
Solyc10G000805.ITAG5.0	10	+	12590586	12591181	596	12587811	12593955	6144	retained	2	0	0	1	29	0	0	0
Solyc10G000806.ITAG5.0	10	+	12652885	12653522	638	12650131	12656275	6144	retained	2	0	0	1	29	0	0	0
Solyc10G000807.ITAG5.0	10	+	12756157	12757650	1494	12753831	12759975	6144	retained	3	0	0	1	42	0	0	0
Solyc10G000808.ITAG5.0	10	+	12830482	12842298	11817	12830245	12842533	12288	retained	16	4	2	4	302	0	0	0
Solyc10G000809.ITAG5.0	10	+	13100760	13101358	599	13097986	13104130	6144	retained	2	0	0	1	29	0	0	0
Solyc10G000810.ITAG5.0	10	+	13281142	13281339	198	13278168	13284312	6144	retained	1	0	0	1	16	0	0	0
Solyc10G000811.ITAG5.0	10	+	13281351	13281551	201	13278378	13284522	6144	retained	1	0	0	1	16	0	0	0
Solyc10G000812.ITAG5.0	10	+	13384475	13428778	44304	13382050	13431202	49152	retained	20	1	1	1	329	0	0	0
Solyc10G000813.ITAG5.0	10	-	13417292	13418188	897	13414667	13420811	6144	retained	4	0	0	1	55	0	0	0
Solyc10G000814.ITAG5.0	10	+	13557436	13565583	8148	13555365	13567653	12288	retained	13	2	1	3	225	0	0	0
Solyc10G000815.ITAG5.0	10	+	13642984	13643094	111	13639966	13646110	6144	retained	1	0	0	1	16	0	0	0
Solyc10G000816.ITAG5.0	10	-	13657138	13657326	189	13654159	13660303	6144	retained	1	0	0	1	16	0	0	0
Solyc10G000817.ITAG5.0	10	-	13667882	13668393	512	13665065	13671209	6144	retained	2	0	0	1	29	0	0	0
Solyc10G000818.ITAG5.0	10	-	13699027	13699679	653	13696280	13702424	6144	retained	4	0	0	1	55	0	0	0
Solyc10G000819.ITAG5.0	10	+	13763349	13769916	6568	13760488	13772776	12288	retained	11	1	0	1	159	0	0	0
Solyc10G000820.ITAG5.0	10	+	13781435	13787804	6370	13778475	13790763	12288	retained	10	2	1	1	172	0	0	0
Solyc10G000821.ITAG5.0	10	-	13813966	13816143	2178	13811982	13818126	6144	retained	2	1	1	1	55	0	0	0
Solyc10G000822.ITAG5.0	10	-	13825328	13825777	450	13822480	13828624	6144	retained	2	0	0	1	29	0	0	0
Solyc10G000823.ITAG5.0	10	+	13983388	13983774	387	13980508	13986652	6144	retained	2	0	0	1	29	0	0	0
Solyc10G000824.ITAG5.0	10	+	13983922	13984331	410	13981054	13987198	6144	retained	2	0	0	1	29	0	0	0
